X,Y,Z,R,G,B
-2995.490967,681.209595,0.004490,255,255,0
-2996.993164,681.095093,0.004500,255,255,0
-2998.495117,680.980713,0.004510,255,255,0
-2999.997070,680.866211,0.004520,255,255,0
-3001.499268,680.751831,0.004530,255,255,0
-3003.001221,680.637329,0.004540,255,255,0
-3004.503174,680.522949,0.004550,255,255,0
-3006.005371,680.408447,0.004560,255,255,0
-3007.507324,680.294067,0.004570,255,255,0
-3009.882080,680.065186,0.004580,255,255,0
-3011.384033,680.007935,0.004590,255,255,0
-3013.172119,679.893494,0.004600,255,255,0
-3014.230713,680.980713,0.004610,255,255,0
-3015.289307,682.067871,0.004620,255,255,0
-3016.834229,683.555603,0.004630,255,255,0
-3018.107422,684.356689,0.004640,255,255,0
-3019.380615,685.157776,0.004650,255,255,0
-3020.653809,685.958862,0.004660,255,255,0
-3021.926758,686.759949,0.004670,255,255,0
-3023.199951,687.561035,0.004680,255,255,0
-3024.473145,688.362122,0.004690,255,255,0
-3025.746338,689.163208,0.004700,255,255,0
-3027.019531,689.964294,0.004710,255,255,0
-3028.292725,690.765381,0.004720,255,255,0
-3029.565918,691.566467,0.004730,255,255,0
-3030.838867,692.367554,0.004740,255,255,0
-3032.112061,693.168640,0.004750,255,255,0
-3033.843018,693.969727,0.004760,255,255,0
-3035.059082,694.885254,0.004770,255,255,0
-3036.274902,695.800781,0.004780,255,255,0
-3037.490723,696.716309,0.004790,255,255,0
-3038.706787,697.631836,0.004800,255,255,0
-3039.922607,698.547363,0.004810,255,255,0
-3041.138672,699.462891,0.004820,255,255,0
-3042.354492,700.378418,0.004830,255,255,0
-3043.570557,701.293945,0.004840,255,255,0
-3044.786377,702.209473,0.004850,255,255,0
-3046.002441,703.125000,0.004860,255,255,0
-3047.218262,704.040527,0.004870,255,255,0
-3048.434326,704.956055,0.004880,255,255,0
-3049.650146,705.871582,0.004890,255,255,0
-3051.238037,706.729858,0.004900,255,255,0
-3052.396729,707.702637,0.004910,255,255,0
-3053.555420,708.675415,0.004920,255,255,0
-3054.714111,709.648132,0.004930,255,255,0
-3055.872803,710.620850,0.004940,255,255,0
-3057.031738,711.593628,0.004950,255,255,0
-3058.190430,712.566406,0.004960,255,255,0
-3059.434814,713.539124,0.004970,255,255,0
-3060.421875,713.882446,0.004980,255,255,0
-3061.924072,713.882446,0.004990,255,255,0
-3063.426025,713.882446,0.005000,255,255,0
-3064.927979,713.882446,0.005010,255,255,0
-3066.430176,713.882446,0.005020,255,255,0
-3067.932129,713.882446,0.005030,255,255,0
-3069.434082,713.882446,0.005040,255,255,0
-3070.936279,713.882446,0.005050,255,255,0
-3072.438232,713.882446,0.005060,255,255,0
-3073.940186,713.882446,0.005070,255,255,0
-3075.442383,713.882446,0.005080,255,255,0
-3077.845459,714.111328,0.005090,255,255,0
-3079.333252,713.882446,0.005100,255,255,0
-3080.821045,713.653564,0.005110,255,255,0
-3082.308838,713.424683,0.005120,255,255,0
-3083.796387,713.195801,0.005130,255,255,0
-3085.284180,712.966919,0.005140,255,255,0
-3087.558838,712.795288,0.005150,255,255,0
-3089.032227,712.509155,0.005160,255,255,0
-3090.505615,712.223022,0.005170,255,255,0
-3091.979004,711.936951,0.005180,255,255,0
-3093.452393,711.650879,0.005190,255,255,0
-3094.925781,711.364746,0.005200,255,255,0
-3096.585205,711.021423,0.005210,255,255,0
-3098.087402,710.964233,0.005220,255,255,0
-3100.504883,710.849731,0.005230,255,255,0
-3101.992676,710.964233,0.005240,255,255,0
-3103.480225,711.078613,0.005250,255,255,0
-3104.968018,711.193115,0.005260,255,255,0
-3106.455811,711.307495,0.005270,255,255,0
-3108.515625,711.536377,0.005280,255,255,0
-3111.348145,710.735352,0.005290,255,255,0
-3112.750000,710.220337,0.005300,255,255,0
-3114.151855,709.705322,0.005310,255,255,0
-3115.553955,709.190369,0.005320,255,255,0
-3116.955811,708.675415,0.005330,255,255,0
-3118.357666,708.160400,0.005340,255,255,0
-3120.675049,707.187622,0.005350,255,255,0
-3122.005371,706.500977,0.005360,255,255,0
-3123.335938,705.814331,0.005370,255,255,0
-3124.666260,705.127686,0.005380,255,255,0
-3125.996582,704.441040,0.005390,255,255,0
-3128.643066,703.067749,0.005400,255,255,0
-3130.001953,702.438354,0.005410,255,255,0
-3131.361084,701.808960,0.005420,255,255,0
-3132.719971,701.179504,0.005430,255,255,0
-3134.079102,700.550049,0.005440,255,255,0
-3135.437988,699.920654,0.005450,255,255,0
-3137.912842,698.718994,0.005460,255,255,0
-3139.286133,698.146851,0.005470,255,255,0
-3140.659424,697.574585,0.005480,255,255,0
-3142.032715,697.002441,0.005490,255,255,0
-3143.406006,696.430176,0.005500,255,255,0
-3144.779297,695.858032,0.005510,255,255,0
-3146.152588,695.285767,0.005520,255,255,0
-3147.525879,694.713623,0.005530,255,255,0
-3148.899170,694.141357,0.005540,255,255,0
-3150.272461,693.569214,0.005550,255,255,0
-3151.645752,692.996948,0.005560,255,255,0
-3153.019043,692.424805,0.005570,255,255,0
-3154.392334,691.852539,0.005580,255,255,0
-3155.851318,690.994263,0.005590,255,255,0
-3157.224609,690.422058,0.005600,255,255,0
-3158.597900,689.849854,0.005610,255,255,0
-3159.971191,689.277649,0.005620,255,255,0
-3161.344482,688.705444,0.005630,255,255,0
-3162.717773,688.133240,0.005640,255,255,0
-3164.091064,687.561035,0.005650,255,255,0
-3165.464355,686.988831,0.005660,255,255,0
-3166.837646,686.416626,0.005670,255,255,0
-3168.540039,685.558350,0.005680,255,255,0
-3169.970459,685.100586,0.005690,255,255,0
-3171.401123,684.642822,0.005700,255,255,0
-3172.831543,684.185059,0.005710,255,255,0
-3174.261963,683.727295,0.005720,255,255,0
-3175.692627,683.269531,0.005730,255,255,0
-3177.123047,682.811768,0.005740,255,255,0
-3179.898193,682.067871,0.005750,255,255,0
-3181.328857,681.610107,0.005760,255,255,0
-3182.759277,681.152344,0.005770,255,255,0
-3185.362793,680.351257,0.005780,255,255,0
-3186.836182,680.065186,0.005790,255,255,0
-3188.309570,679.779053,0.005800,255,255,0
-3189.783203,679.492920,0.005810,255,255,0
-3191.256592,679.206848,0.005820,255,255,0
-3192.729980,678.920776,0.005830,255,255,0
-3194.475098,678.577393,0.005840,255,255,0
-3195.962891,678.405762,0.005850,255,255,0
-3197.450684,678.234131,0.005860,255,255,0
-3199.939697,677.947998,0.005870,255,255,0
-3201.828125,677.776367,0.005880,255,255,0
-3203.930908,678.806274,0.005890,255,255,0
-3205.032227,679.836304,0.005900,255,255,0
-3206.133789,680.866211,0.005910,255,255,0
-3207.507080,682.125122,0.005920,255,255,0
-3208.908936,682.640076,0.005930,255,255,0
-3210.768799,683.326721,0.005940,255,255,0
-3211.112061,683.441162,0.005950,255,255,0
-3212.528320,683.898926,0.005960,255,255,0
-3213.944336,684.356689,0.005970,255,255,0
-3215.975830,685.100586,0.005980,255,255,0
-3217.392090,685.558350,0.005990,255,255,0
-3219.552002,686.302185,0.006000,255,255,0
-3220.896729,686.988831,0.006010,255,255,0
